Date,LMCADS03,LMCADY,DXY,SPX,BCOM,MXWD,XAU,XAG,LMCADY_acu_5d,LMCADY_std_5d
2003-01-02,0.0192307692307691,0.020032414910859,0.0107970160973696,0.0331999727216929,0.0256611616713036,0.0234800838574422,-0.0057463008188478,0.007949790794979,0.0408107801923653,0.0072078251983961
2003-01-03,0.0132075471698114,0.0135693402821914,-0.0049524179452321,-0.0004840324301728,0.0143901175363865,0.0037894305612453,0.0150267302412945,0.0149439601494396,0.0156454679846322,0.0105154454001823
2003-01-06,0.010862818125388,0.0103150964100957,-0.0048794769200741,0.0224743833852452,-0.0159884253004802,0.0187225793286398,0.0,0.0015337423312884,0.0118138541308809,0.0099871843350891
2003-01-07,-0.0046054651519803,-0.0044687189672294,0.0058840835539863,-0.0065446012421825,-0.0026935675021657,-0.0088136611748209,-0.0113879003558718,-0.0199081163859111,0.0273255178833864,0.0097407549561221
2003-01-08,0.0098704503392967,0.0098192019950125,-0.0068246075850637,-0.0140855752873999,0.0041014436762008,-0.0145505986965088,0.0183729301655868,0.0104166666666667,0.0235742770534224,0.0094620311131292
2003-01-09,0.0109957238851556,0.011575860472295,0.0006871502895846,0.019397096479949,0.014031062399884,0.0150217892847985,-0.0024884766563922,-0.002061855670103,0.0169742911287751,0.0086948678661123
2003-01-10,-0.0108761329305135,-0.0115959719255416,-0.0069648813027269,-1.0780741283800133e-05,-0.0140584739006267,0.002828568542277,0.0056697377746279,0.0047520661157025,0.0192679374729214,0.0077110996967641
2003-01-13,0.0070250458155161,0.0064834825563444,0.0023708386841845,-0.0014122923337323,0.003667138808945,0.0007555152614082,-0.0005637773079633,-0.0067859346082665,0.0267175156465482,0.0089641567340124
2003-01-14,0.0112223233242341,0.011042944785276,-0.0025623336946881,0.0058298965733163,-0.0004742369457025,0.0070461522975489,-0.0090255253137779,-0.0144927536231884,0.01462901447591,0.0086679654185614
2003-01-15,0.0065986802639472,0.0060679611650484,0.0012844580575042,-0.0144258635124401,0.0096665008695531,-0.0107951421860162,-0.0017076988757649,0.0010504201680672,0.0134952638371772,0.0085795973464267
2003-01-16,0.004171632896305,0.0049758745476478,-0.005427274521413,-0.0039424103156106,0.0085476431092597,-0.0030313747284392,0.0191019244476122,0.0136411332633787,0.0107512000319784,0.0084847861340889
2003-01-17,-0.0091988130563798,-0.0093023255813953,-0.0023811886099812,-0.0140170566367812,-0.0007560647565566,-0.0124157502660519,-0.0025178346621904,-0.0062111801242236,0.01559984390316,0.0069949095237796
2003-01-20,0.0140760706798441,0.0139330607299712,-0.000795624067628,0.0,0.0,-0.0048747947454843,-0.0022437245828075,-0.0020833333333333,-0.0090698705697279,0.0061048977224017
2003-01-21,-0.0011813349084465,-0.0010455563853621,-0.0023887727679904,-0.0157022777174032,0.001820088577644,-0.0109317795080698,0.0056219255094869,0.0052192066805847,-0.0111898251882849,0.0061118010734634
2003-01-22,0.0047309284447072,0.0049342105263157,0.0,-0.0104323922399224,0.0056943134727354,-0.011052604139513,0.0114605171208945,0.0093457943925232,-0.0076558669560946,0.0072474111900367
2003-01-23,0.0017657445556209,0.002231810742449,-0.0036915095280855,0.0102235985245229,-0.0046857042578229,0.0074331804523168,0.0033162912809174,-0.01440329218107,0.0138040302036905,0.0136017290239289
2003-01-24,-0.0041128084606345,-0.0044536817102137,-0.0064089725615862,-0.0292334392679244,0.0113860979667683,-0.0185766614338042,0.0143230959922875,0.0167014613778706,0.0263139591674564,0.0130835901930204
2003-01-27,-0.0100294985250737,-0.0107366537429167,0.0004031445273131,-0.0161597399582075,-0.013009753042004,-0.0213809650759798,0.0038017651052273,-0.0082135523613963,0.0399567448487633,0.0099632800351481
2003-01-28,-0.0029797377830751,-0.0031655110039191,0.0022164013701391,0.0130504554679755,0.0067603194874348,0.0067560204859975,-0.001082104693629,0.0072463768115942,0.0260257620827607,0.0146899427239208
2003-01-29,0.0083682008368199,0.0084681687585059,-0.0020104543626859,0.0067789503109931,0.0136895706249575,0.004329472886676,-0.0089370345294516,-0.0113052415210689,0.0179998103053867,0.0146827515035149
2003-01-30,0.0231179608772968,0.0236917079022342,0.0024174053182917,-0.0228492757647276,0.0069457818394995,-0.0073283759025757,0.0120235004782074,0.0145530145530146,-0.0211626505068224,0.0113534908513173
2003-01-31,0.0072421784472769,0.0080562472535521,0.003918810289389,0.013130320502954,-0.0003783002271485,0.0043969167299966,-0.0059403267179696,-0.0081967213114754,-0.0332596041357112,0.0091564527532096
2003-02-03,0.0031636468219728,0.00290613193839,-0.0001000900810729,0.0053990884655836,-0.0008614012182673,0.0090796087121007,0.0078772239576261,0.0,-0.0151589742408931,0.0153580785045401
2003-02-04,-0.0166284403669725,-0.0170964937699217,-0.0076076076076077,-0.0140877812906825,0.0061379244603374,-0.0124792458893472,0.0274895566635224,0.0185950413223139,-0.0028013984670861,0.0133981237426023
2003-02-05,0.0005830903790087,0.000442216981132,0.005144240468025,-0.0054350389059184,-0.0003144145224294,0.0009220088946741,-0.0249180327868852,-0.0377687626774846,-0.0117314751471505,0.0138196522256109
2003-02-06,-0.0151515151515151,-0.0154707529099749,-0.0019066733567487,-0.006448630258775,0.0032667459520028,-0.0108913573557302,-0.0045729657027572,-0.0155571482777521,-0.0173190053607215,0.0152935783545411
2003-02-07,-0.0038461538461538,-0.0040407063753367,0.0011059722501507,-0.0100936586529856,0.0120446776619214,-0.0092034622548481,-0.0008107012565869,-0.0042826552462525,-0.0099266841164025,0.0155785264674793
2003-02-10,0.0204930204930204,0.0210067618332081,0.0070302299889524,0.0075690920705322,-0.0039616031772123,0.0003870396992147,-0.020554428668019,-0.0150537634408602,-0.0268338407264099,0.0102710938772859
2003-02-11,-0.0046565774155995,-0.0047389179961147,0.001196768724444,-0.0080983767360072,0.0071652188335786,5.526999392024834e-05,0.0047770260941599,0.0,-0.0304118741895421,0.0103408220034436
2003-02-12,-0.0081871345029239,-0.0084878596989323,0.0011953381810938,-0.0126869271587073,-0.0120118735410241,-0.0099480490770421,-0.0305870067055072,-0.0163755458515284,-0.0234488696293715,0.0104045463706751
2003-02-13,-0.0212264150943396,-0.0210582831235458,-0.0091533180778031,-0.0016001368055894,-0.0002758616091482,-0.0010606229764429,0.010772501771793,0.0077691453940067,0.0038708673732213,0.0058255049528125
2003-02-14,0.0036144578313253,0.0033516148689822,0.0045185259564213,0.0214346012209891,0.0051352761794878,0.0152556580050293,-0.0140232786425466,0.0,0.0275339740097787,0.0132823253376699
2003-02-17,0.0042016806722688,0.0040996052232007,0.004198320671731,0.0,0.0,0.0059445178335533,-0.0170672735030579,-0.0088105726872246,0.0370297581762631,0.0137030276035046
2003-02-18,-0.0083682008368201,-0.0083169514592469,0.0006967947441769,0.0194995747942843,-0.0021157728335099,0.0126942438170278,-0.0057878744031254,0.0133333333333331,0.0383486049555276,0.0133323961392695
2003-02-19,-0.0018083182640145,-0.0015248551387617,-0.0052720580921118,-0.0070961147596836,0.0044948489596103,-0.0088610330667819,0.0171736282928247,0.0153508771929824,0.0558769838059323,0.0125943873591561
2003-02-20,0.0054347826086955,0.006261453879047,-0.0045,-0.0095014968111414,-0.0031202345264582,-0.0050697775839512,0.0080125912147661,0.009071274298056,0.0457137958228389,0.014291512641183
2003-02-21,0.0252252252252251,0.0270147215055396,0.0054244098442994,0.013224226496237,0.0144639074628649,0.0082735192592187,-0.0025550035486159,0.0006421232876712,0.0039014535426004,0.0134263704572358
2003-02-24,0.0128881077914468,0.0135953893896851,-0.0042961334798682,-0.0183807491422709,0.0231333526424908,-0.0128790348875122,0.0182154546748256,0.0096256684491977,-0.0033620259663603,0.0120115755516242
2003-02-25,-0.0063620589936379,-0.0069981046799825,0.0020068231988761,0.0071945038314635,-0.0269701845353669,-0.0077071290944124,-0.0164919636617749,-0.0148305084745761,-0.0001684281637556,0.0116711991940412
2003-02-26,0.0154249126891734,0.0160035237116429,-0.0024033647105947,-0.013141419320987,0.0181300266444,-0.0081553398058252,0.0071053005542134,0.0021505376344086,-0.0396737145075959,0.0114705338496319
2003-02-27,-0.0042992261392948,-0.0039017341040462,0.0019072475406545,0.011757597728234,-0.0118337845670012,0.0070477682067344,-0.0251164103287711,-0.0193133047210299,-0.0374266133758721,0.0117095827769958
2003-02-28,-0.0155440414507772,-0.0147976207746989,-0.0010019036168721,0.0046221096885152,0.0008920358840223,0.0081648522550543,0.0130264871906209,0.0065645514223193,-0.0208209467973462,0.0114695758087649
2003-03-03,0.0070175438596491,0.0063319098807244,-0.0061177414502056,-0.0075373001248291,-0.0048455100884874,0.0007162139827006,-0.0025717959708528,0.0130434782608697,-0.0336199945935467,0.0098561785802835
2003-03-04,-0.0026132404181185,-0.0038045068773777,0.0003027245206861,-0.0153567877720678,0.0029270389011588,-0.0143140277471922,0.0148975791433891,0.002145922746781,-0.0208842131173194,0.0121727272416034
2003-03-05,-0.0224163027656477,-0.0235017626321973,-0.0085745990113991,0.0095621601236024,-0.0042440448445895,0.003686327077748,-0.0019760056457304,-0.006423982869379,-0.0045842509352346,0.0066193133532768
2003-03-06,-0.0011911852293031,-0.0016546329723224,0.0003052503052503,-0.0093390371753931,0.0053026196928636,-0.0089593767390093,0.0076368264743318,0.0064655172413794,-0.0142640595527564,0.0081317800219031
2003-03-07,0.0017889087656528,0.0018080458038269,-0.0027464144034177,0.0082593358472204,0.0129942482867801,-0.0016845415239485,-0.015438596491228,0.0,-0.0113029216207228,0.0086475566018418
2003-03-10,-0.0059523809523809,-0.006467137915476,-0.0019379844961241,-0.0258297240888416,-0.0084471446635012,-0.0221047302997917,0.0105488239486812,0.0032119914346895,0.0126290735940899,0.0117895166976905
2003-03-11,0.0089820359281436,0.0089312745988494,0.000613183444047,-0.0083593401694159,-0.0109540667653988,-0.0070746577706201,-0.0107208350966285,-0.0010672358591248,0.0002588037799294,0.0114008238965552
2003-03-12,-0.0071216617210682,-0.0072018004501125,0.0025533653355123,0.0043210570354552,-0.0004678814590665,-0.0071829925273707,-0.0139740481962069,-0.0106837606837606,0.0202137925271161,0.011715235148215
2003-03-13,-0.0113568439928272,-0.0113344415898443,0.0165036674816625,0.0344570312985736,-0.0222672680948804,0.0294066164887101,-0.0329718004338394,-0.019438444924406,0.0195482341169604,0.0119353483653165
2003-03-14,0.0048367593712213,0.0047691837358605,0.00210463018641,0.0016468325519893,-0.0077847072404845,0.010995862381681,0.0059817556452819,0.0,0.0267748518505855,0.0124901206448227
2003-03-17,0.0174488567990374,0.0174648572993367,0.0075007500750075,0.0354266924286246,-0.0106230156576483,0.0249481415036159,0.0005946187007581,-0.0198237885462554,-0.0028399535892164,0.012332659134034
2003-03-18,-0.002956830277942,-0.0034389952153109,0.0011911852293031,0.004242051947751,-0.0181622603828731,0.0043758888524232,0.0038627247065814,0.0022471910112358,0.0029989216320942,0.0122691179624295
2003-03-19,0.0124555160142347,0.0127531882970741,0.0071386079714454,0.0087367995845113,-0.0040287556251991,0.0074610608866136,-0.0041438508213704,-0.0089686098654708,-0.0260643070659973,0.0119522771268826
2003-03-20,-0.0123022847100175,-0.012,-0.0042331167552667,0.0018878286538064,-0.0091085984748883,0.0030812476350072,-0.0124832813196611,-0.002262443438914,-0.0390110670294898,0.0148430581178338
2003-03-21,0.0118623962040331,0.0119958014694856,0.0084033613445377,0.0229766921328811,-0.0147783120508655,0.0188618236688942,-0.018660647103085,-0.0136054421768708,-0.0594312054724543,0.0100783769908531
2003-03-24,-0.0117233294255568,-0.0121499481404652,-0.0099019607843138,-0.035231471661885,0.008307588159824,-0.0261292711308579,0.0110412513418185,0.0045977011494253,-0.057979809880762,0.0100897780441624
2003-03-25,0.0023724792408066,0.0023998800059996,-0.0011882364590553,0.0121611145181259,-0.0098641739399887,0.0086356723875733,-0.003336872440467,0.0045766590389015,-0.0522690028638608,0.0121774406439479
2003-03-26,-0.0159763313609467,-0.0163100404010174,-0.0033706751264003,-0.0054759128426732,0.0004973128916452,-0.0019923536697,0.0051742504945975,0.0022779043280183,-0.0451086706187039,0.0117293572189743
2003-03-27,-0.0246542393265183,-0.0249467599634924,0.0010942007360985,-0.0016437726306109,0.012488663216869,-0.0045861659652529,-0.0030280090840272,-0.0022727272727274,-0.0279632161798094,0.0077362936776408
2003-03-28,-0.0092478421701602,-0.0084243369734788,-0.0067567567567567,-0.0057799474968912,-0.0025443372516363,-0.0045530923085261,0.0078967350037966,0.0091116173120728,-0.0126390075760353,0.0092260382052778
2003-03-31,-0.0102675793403858,-0.0106985525487728,-0.0108043217286915,-0.0177417486971627,0.0072555286469668,-0.0187857337326436,0.016875094169052,0.0067720090293454,0.0160675131002275,0.0115176269296137
2003-04-01,0.0078591637849732,0.0081106870229008,0.002730582524272,0.0121436487538022,-0.0096747485440162,0.0104883462819089,-0.0074085049636983,-0.0067264573991031,-0.0009661545112769,0.0122055885099558
2003-04-02,-0.0090455396132251,-0.0091497081558605,0.0093797276853251,0.0261159258223837,-0.0064554409507833,0.0214179801197209,-0.0149276011344976,-0.0067720090293452,0.0061301655542346,0.0112813531078179
2003-04-03,-0.0084985835694051,-0.007801305524598,0.0025979216626699,-0.0050516517198319,-0.0031584382928089,-0.0017742889402656,-0.0142445825125018,0.0022727272727272,0.0054161181190351,0.0114277677037501
2003-04-04,0.006984126984127,0.0068998716302952,0.0005979669124975,0.0027383193564949,0.0021702546287953,0.0045243994398362,0.0009223674096849,0.0,0.0124046919406731,0.0126762354229039
2003-04-07,0.0176544766708701,0.01800796812749,0.0029880478087649,0.0012288786482335,0.0034744165182662,0.0107238605898123,-0.0076793119336507,0.002267573696145,-0.0070518213436375,0.0092383546229059
2003-04-08,-0.0086741016109045,-0.0089229805886036,-0.0016881827209533,-0.001863784619231,-0.0029777421834268,-0.0051458885941644,-0.0009286488159727,0.01131221719457,0.0182697716700686,0.0108843054086564
2003-04-09,-0.0018749999999999,-0.002053388090349,-0.0036804933850592,-0.014004485989821,0.0094900256793157,-0.0089585666293393,0.0127033307513555,0.0022371364653246,0.0195474849233093,0.0107307241569343
2003-04-10,-0.0084533500313086,-0.0085153529597974,-0.0033945686900959,0.0064550398965346,-0.0068632512104813,0.0006994888350819,-0.0009178522257916,0.0022321428571427,0.0341177982929811,0.0081908649506227
2003-04-11,0.0135775181559836,0.0138884454519332,0.0036064916850331,-0.0037632804791299,0.0063899825149285,-0.0024733842348638,0.0045934772622875,0.0,0.0202293528410478,0.0075238229359253
2003-04-14,-0.001246105919003,-0.0014485451568206,-0.0021960471151928,0.0194978693999769,-0.0012636483370868,0.013852953859422,-0.0097546105776558,0.0089086859688196,0.0216778979978685,0.0072834135912633
2003-04-15,0.0155957579538366,0.0163986124251025,-0.0020008003201279,0.0063034465619102,0.0117840074185033,0.0103673773193684,0.0003078343851006,-0.0022075055187639,-0.010615776155629,0.008175852611353
2003-04-16,-0.0030712530712531,-0.0007756748371082,-0.0070168404170007,-0.0122360548265061,-0.0002696662483608,-0.0073142496316563,0.0046160947838129,-0.0071902654867256,-0.0049788813091118,0.0087748096998805
2003-04-17,0.002464571780653,0.0060549604098742,0.0024227740763174,0.0155356797854326,0.0135204463915798,0.0122448979591835,0.0021442793689692,-0.0038997214484679,-0.0244545658138675,0.0091759893844116
2003-04-18,0.0,0.0,-0.0002014098690835,0.0,0.0,0.0005236698785084,-0.003668042182485,0.0022371364653246,-0.0282508328179801,0.0088202893198709
2003-04-21,0.0,0.0,0.0031224818694601,-0.0017569775509748,0.0038442537972878,-0.0025646393802993,0.0233164595796901,0.0111607142857141,-0.0250752215128039,0.0094226202049262
